Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,41,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,41,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,16,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,16,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,12,59,82,41.673408,-87.599862,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,10,79,86,41.726465,-87.585413,5,7,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,10,79,86,41.726465,-87.585413,5,7,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,10,79,86,41.726465,-87.585413,5,5,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,10,79,86,41.726465,-87.585413,5,5,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,46,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,46,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,37,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,37,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,26,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,26,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,2,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,2,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,79,86,41.726465,-87.585413,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
6,10,79,86,41.726465,-87.585413,5,1,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
6,10,79,86,41.726465,-87.585413,5,1,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,13,81,109,41.678618,-87.559308,5,10,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,13,81,109,41.678618,-87.559308,5,10,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,13,81,109,41.678618,-87.559308,5,18,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,13,81,109,41.678618,-87.559308,5,18,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,13,81,109,41.678618,-87.559308,5,31,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,13,81,109,41.678618,-87.559308,5,31,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,13,81,109,41.678618,-87.559308,5,17,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,13,81,109,41.678618,-87.559308,5,17,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
6,13,81,109,41.678618,-87.559308,5,2,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
6,13,81,109,41.678618,-87.559308,5,2,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
6,13,81,109,41.678618,-87.559308,5,1,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
6,13,81,109,41.678618,-87.559308,5,1,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,13,69,110,41.737052,-87.543067,5,7,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,13,69,110,41.737052,-87.543067,5,7,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,13,69,110,41.737052,-87.543067,5,13,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,13,69,110,41.737052,-87.543067,5,13,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,13,49,111,41.740641,-87.546587,5,6,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,13,49,111,41.740641,-87.546587,5,6,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,13,49,111,41.740641,-87.546587,5,27,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,13,49,111,41.740641,-87.546587,5,27,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,37,4,112,41.680946,-87.535198,8,40,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,37,4,112,41.680946,-87.535198,8,40,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,37,4,112,41.680946,-87.535198,8,26,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,37,4,112,41.680946,-87.535198,8,26,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,37,4,112,41.680946,-87.535198,8,35,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,37,4,112,41.680946,-87.535198,8,35,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,37,4,112,41.680946,-87.535198,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,38,3,113,41.686398,-87.531635,8,12,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,38,3,113,41.686398,-87.531635,8,12,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,38,3,113,41.686398,-87.531635,8,14,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,38,3,113,41.686398,-87.531635,8,14,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
4,38,3,113,41.686398,-87.531635,8,3,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
4,38,3,113,41.686398,-87.531635,8,3,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
6,38,3,113,41.686398,-87.531635,8,1,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
6,38,3,113,41.686398,-87.531635,8,1,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,81,9,80,41.729669,-87.582699,5,4,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,81,9,80,41.729669,-87.582699,5,4,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,81,9,80,41.729669,-87.582699,5,2,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,81,9,80,41.729669,-87.582699,5,2,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,24,1,83,41.704572,-87.565666,8,23,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,24,1,83,41.704572,-87.565666,8,23,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,41,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,41,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,49,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,49,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,24,1,83,41.704572,-87.565666,8,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,10,57,78,41.750498,-87.605294,5,12,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,10,57,78,41.750498,-87.605294,5,12,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,10,57,78,41.750498,-87.605294,5,8,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,10,57,78,41.750498,-87.605294,5,8,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,49,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,49,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,43,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,43,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,35,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,35,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,43,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,43,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,1,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,1,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,11,48,79,41.702724,-87.536497,5,50,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
6,11,48,79,41.702724,-87.536497,5,2,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
6,11,48,79,41.702724,-87.536497,5,2,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,40,5,117,41.659112,-87.538693,8,11,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
2,40,5,117,41.659112,-87.538693,8,11,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
1,40,5,117,41.659112,-87.538693,8,13,0,91,67,66,70,0.0,29.99,9.0,20,9.5,2007,8,28
1,40,5,117,41.659112,-87.538693,8,13,0,90,69,65,70,0.0,29.98,7.8,21,8.3,2007,8,28
2,41,32,1,41.95469,-87.800991,9,10,1,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,41,32,1,41.95469,-87.800991,9,10,1,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,41,32,1,41.95469,-87.800991,9,13,1,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,41,32,1,41.95469,-87.800991,9,13,1,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,62,27,6,41.994991,-87.769279,9,4,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,62,27,6,41.994991,-87.769279,9,4,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,62,27,6,41.994991,-87.769279,9,5,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,62,27,6,41.994991,-87.769279,9,5,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,79,109,13,41.974089,-87.824812,8,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,79,109,13,41.974089,-87.824812,8,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,15,127,32,41.9216,-87.666455,8,4,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,15,127,32,41.9216,-87.666455,8,4,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,15,127,32,41.9216,-87.666455,8,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,15,127,32,41.9216,-87.666455,8,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,11,107,36,41.896282,-87.655232,8,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,11,107,36,41.896282,-87.655232,8,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,22,17,39,41.921965,-87.632085,8,5,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,22,17,39,41.921965,-87.632085,8,5,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,22,17,39,41.921965,-87.632085,8,8,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,22,17,39,41.921965,-87.632085,8,8,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,53,42,84,41.891126,-87.61156,5,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,53,42,84,41.891126,-87.61156,5,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
3,53,42,84,41.891126,-87.61156,5,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
3,53,42,84,41.891126,-87.61156,5,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,53,42,84,41.891126,-87.61156,5,4,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,53,42,84,41.891126,-87.61156,5,4,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
6,53,42,84,41.891126,-87.61156,5,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
6,53,42,84,41.891126,-87.61156,5,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,65,32,89,41.999129,-87.795585,8,3,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,65,32,89,41.999129,-87.795585,8,3,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,75,33,94,42.01743,-87.687769,8,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,75,33,94,42.01743,-87.687769,8,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,75,33,94,42.01743,-87.687769,8,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,75,33,94,42.01743,-87.687769,8,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,15,26,99,41.907645,-87.760886,8,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,15,26,99,41.907645,-87.760886,8,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,91,115,8,41.981964,-87.812827,8,13,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,91,115,8,41.981964,-87.812827,8,13,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,91,115,8,41.981964,-87.812827,8,34,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,91,115,8,41.981964,-87.812827,8,34,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,91,115,8,41.981964,-87.812827,8,50,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,91,115,8,41.981964,-87.812827,8,50,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,91,115,8,41.981964,-87.812827,8,43,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,91,115,8,41.981964,-87.812827,8,43,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,36,35,9,41.944869,-87.832763,8,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
2,36,35,9,41.944869,-87.832763,8,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,36,35,9,41.944869,-87.832763,8,2,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,36,35,9,41.944869,-87.832763,8,2,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
1,72,34,14,42.011601,-87.811506,8,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
1,72,34,14,42.011601,-87.811506,8,1,0,90,67,59,67,0.0,29.99,2.2,24,5.0,2007,9,4
2,38,15,17,41.94983,-87.698457,9,1,0,89,63,60,66,0.0,30.0,2.8,22,4.3,2007,9,4
